base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.42,vary-one,Rose::DBx::CannedQuery::Glycosylated,1.01,MooX::Role::Chatty,1.00,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Net::LDAP,1.08,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Net::LDAP,1.08,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Net::LDAP,1.08,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Net::LDAP,1.08,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Net::LDAP,1.08,,
perl:5.34,vary-one,Net::Stomp::MooseHelpers::Exceptions,3.0,MooseX::Role::WithOverloading,0.01,,
perl:5.36,vary-one,Net::Stomp::MooseHelpers::Exceptions,3.0,MooseX::Role::WithOverloading,0.01,,
perl:5.38,vary-one,Net::Stomp::MooseHelpers::Exceptions,3.0,MooseX::Role::WithOverloading,0.01,,
perl:5.40,vary-one,Net::Stomp::MooseHelpers::Exceptions,3.0,MooseX::Role::WithOverloading,0.01,,
perl:5.42,vary-one,Net::Stomp::MooseHelpers::Exceptions,3.0,MooseX::Role::WithOverloading,0.01,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,self,0.10,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,self,0.10,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,self,0.10,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,self,0.10,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,self,0.10,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Image::Size,3.300,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Image::Size,3.300,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Image::Size,3.300,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Image::Size,3.300,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Image::Size,3.300,,
perl:5.34,vary-one,Set::Associate::Role::RefillItems,0.004001,MooseX::Role::Parameterized,0.01,,
perl:5.36,vary-one,Set::Associate::Role::RefillItems,0.004001,MooseX::Role::Parameterized,0.01,,
perl:5.38,vary-one,Set::Associate::Role::RefillItems,0.004001,MooseX::Role::Parameterized,0.01,,
perl:5.40,vary-one,Set::Associate::Role::RefillItems,0.004001,MooseX::Role::Parameterized,0.01,,
perl:5.42,vary-one,Set::Associate::Role::RefillItems,0.004001,MooseX::Role::Parameterized,0.01,,
